,X,Y,Z,obj_name
23745,1.9924,8.5137,-0.7619,FinalBaseMesh.obj
23746,2.0766,8.5337,-0.668,FinalBaseMesh.obj
23747,2.0926,8.4405,-0.6619,FinalBaseMesh.obj
23748,2.1635,8.4568,-0.5585,FinalBaseMesh.obj
23749,2.178,8.3628,-0.553,FinalBaseMesh.obj
23750,2.1079,8.3473,-0.6557,FinalBaseMesh.obj
23751,2.2152,8.4681,-0.4438,FinalBaseMesh.obj
23752,2.2281,8.3733,-0.4387,FinalBaseMesh.obj
23753,2.0087,8.4215,-0.7551,FinalBaseMesh.obj
23754,1.8975,8.4919,-0.8451,FinalBaseMesh.obj
23755,1.8801,8.583,-0.8527,FinalBaseMesh.obj
23756,1.9144,8.4007,-0.8379,FinalBaseMesh.obj
23757,1.5511,8.8797,0.9695,FinalBaseMesh.obj
23758,1.5517,8.7814,0.9637,FinalBaseMesh.obj
23759,1.6878,8.7067,0.9048,FinalBaseMesh.obj
23760,1.555,8.6845,0.9571,FinalBaseMesh.obj
23761,1.6943,8.6106,0.8977,FinalBaseMesh.obj
23762,1.561,8.5893,0.9497,FinalBaseMesh.obj
23763,1.7028,8.5163,0.8895,FinalBaseMesh.obj
23764,1.5696,8.496,0.9416,FinalBaseMesh.obj
23765,1.8168,8.6327,0.824,FinalBaseMesh.obj
23766,1.8103,8.729,0.8311,FinalBaseMesh.obj
23767,1.825,8.5377,0.8155,FinalBaseMesh.obj
23768,1.8345,8.4441,0.8058,FinalBaseMesh.obj
23769,1.7129,8.4236,0.8802,FinalBaseMesh.obj
23770,1.9341,8.56,0.7215,FinalBaseMesh.obj
23771,1.9266,8.6552,0.7302,FinalBaseMesh.obj
23772,2.0221,8.6777,0.6187,FinalBaseMesh.obj
23773,2.0161,8.7738,0.6262,FinalBaseMesh.obj
23774,1.9205,8.7515,0.7376,FinalBaseMesh.obj
23775,2.0947,8.7953,0.499,FinalBaseMesh.obj
23776,2.101,8.6994,0.4918,FinalBaseMesh.obj
23777,2.0288,8.5824,0.6102,FinalBaseMesh.obj
23778,2.0362,8.488,0.6007,FinalBaseMesh.obj
23779,1.9428,8.4659,0.7116,FinalBaseMesh.obj
23780,1.58,8.4046,0.9323,FinalBaseMesh.obj
23781,1.5908,8.315,0.9211,FinalBaseMesh.obj
23782,1.7238,8.3324,0.8696,FinalBaseMesh.obj
23783,1.4373,8.3877,0.9611,FinalBaseMesh.obj
23784,1.4278,8.4772,0.971,FinalBaseMesh.obj
23785,1.4201,8.5689,0.9797,FinalBaseMesh.obj
23786,1.4479,8.2999,0.9487,FinalBaseMesh.obj
23787,1.6007,8.2269,0.907,FinalBaseMesh.obj
23788,1.7344,8.2426,0.8573,FinalBaseMesh.obj
23789,1.4581,8.2136,0.9345,FinalBaseMesh.obj
23790,1.8448,8.352,0.7951,FinalBaseMesh.obj
23791,1.9522,8.373,0.7011,FinalBaseMesh.obj
23792,2.0443,8.3945,0.5909,FinalBaseMesh.obj
23793,1.9615,8.2812,0.6903,FinalBaseMesh.obj
23794,2.0524,8.302,0.5811,FinalBaseMesh.obj
23795,1.8549,8.261,0.7838,FinalBaseMesh.obj
23796,1.4148,8.6627,0.9879,FinalBaseMesh.obj
23797,1.2747,8.5496,0.9905,FinalBaseMesh.obj
23798,1.2808,8.4599,0.981,FinalBaseMesh.obj
23799,1.2898,8.3723,0.9701,FinalBaseMesh.obj
23800,1.3003,8.2864,0.9576,FinalBaseMesh.obj
23801,1.3118,8.202,0.9442,FinalBaseMesh.obj
23802,1.1799,8.1097,0.9252,FinalBaseMesh.obj
23803,1.3235,8.1184,0.9302,FinalBaseMesh.obj
23804,1.1668,8.1917,0.9384,FinalBaseMesh.obj
23805,1.1543,8.2744,0.9512,FinalBaseMesh.obj
23806,1.4679,8.1284,0.9194,FinalBaseMesh.obj
23807,1.1435,8.3584,0.9636,FinalBaseMesh.obj
23808,1.1348,8.444,0.9752,FinalBaseMesh.obj
23809,0.9948,8.4296,0.9561,FinalBaseMesh.obj
23810,1.0031,8.346,0.9435,FinalBaseMesh.obj
23811,1.0143,8.2639,0.9308,FinalBaseMesh.obj
23812,1.1297,8.5317,0.9858,FinalBaseMesh.obj
23813,1.4124,8.7585,0.9958,FinalBaseMesh.obj
23814,1.4132,8.8562,1.0032,FinalBaseMesh.obj
23815,1.4166,8.9554,1.0098,FinalBaseMesh.obj
23816,2.2005,9.0495,-0.1989,FinalBaseMesh.obj
23817,2.1493,8.9118,0.3694,FinalBaseMesh.obj
23818,2.2029,8.8324,0.2221,FinalBaseMesh.obj
23819,2.1574,8.815,0.363,FinalBaseMesh.obj
23820,2.2099,8.7363,0.2164,FinalBaseMesh.obj
23821,2.164,8.7191,0.3563,FinalBaseMesh.obj
23822,2.2159,8.6406,0.2112,FinalBaseMesh.obj
23823,2.1696,8.6237,0.3495,FinalBaseMesh.obj
23824,2.2364,8.7496,0.0757,FinalBaseMesh.obj
23825,2.2279,8.8456,0.0796,FinalBaseMesh.obj
23826,2.2463,8.7585,-0.0635,FinalBaseMesh.obj
23827,2.2365,8.8544,-0.0617,FinalBaseMesh.obj
23828,2.2555,8.6629,-0.0647,FinalBaseMesh.obj
23829,2.2442,8.654,0.0724,FinalBaseMesh.obj
23830,2.2503,8.6665,-0.199,FinalBaseMesh.obj
23831,2.2638,8.5674,-0.0653,FinalBaseMesh.obj
23832,2.26,8.5709,-0.1974,FinalBaseMesh.obj
23833,2.2511,8.4743,-0.3222,FinalBaseMesh.obj
23834,2.2691,8.4756,-0.1951,FinalBaseMesh.obj
23835,2.2714,8.4719,-0.0649,FinalBaseMesh.obj
23836,2.2784,8.3766,-0.0637,FinalBaseMesh.obj
23837,2.2778,8.3802,-0.1922,FinalBaseMesh.obj
23838,2.2614,8.379,-0.3177,FinalBaseMesh.obj
23839,2.2512,8.5586,0.0698,FinalBaseMesh.obj
23840,2.2215,8.5454,0.2065,FinalBaseMesh.obj
23841,2.1748,8.5288,0.3428,FinalBaseMesh.obj
23842,2.2575,8.4634,0.0681,FinalBaseMesh.obj
23843,2.2268,8.4506,0.2026,FinalBaseMesh.obj
23844,2.107,8.6041,0.484,FinalBaseMesh.obj
23845,2.113,8.5094,0.4757,FinalBaseMesh.obj
23846,2.1803,8.4343,0.3366,FinalBaseMesh.obj
23847,2.1195,8.4154,0.4675,FinalBaseMesh.obj
23848,2.1862,8.3403,0.3312,FinalBaseMesh.obj
23849,2.1265,8.3221,0.4597,FinalBaseMesh.obj
23850,2.1923,8.2468,0.3267,FinalBaseMesh.obj
23851,2.1337,8.2293,0.4527,FinalBaseMesh.obj
23852,2.1406,8.1369,0.4466,FinalBaseMesh.obj
23853,2.1982,8.1534,0.3233,FinalBaseMesh.obj
23854,2.1463,8.0444,0.4417,FinalBaseMesh.obj
23855,2.2034,8.0599,0.321,FinalBaseMesh.obj
23856,2.0676,8.1185,0.5635,FinalBaseMesh.obj
23857,2.0735,8.0272,0.556,FinalBaseMesh.obj
23858,2.0778,7.9358,0.5495,FinalBaseMesh.obj
23859,2.2469,8.073,0.1969,FinalBaseMesh.obj
23860,2.2425,8.1674,0.1968,FinalBaseMesh.obj
23861,2.2374,8.2617,0.1977,FinalBaseMesh.obj
23862,2.0604,8.21,0.5719,FinalBaseMesh.obj
23863,1.9703,8.1901,0.6796,FinalBaseMesh.obj
23864,1.9777,8.0995,0.6692,FinalBaseMesh.obj
23865,2.2321,8.356,0.1996,FinalBaseMesh.obj
23866,2.2633,8.3683,0.0674,FinalBaseMesh.obj
23867,2.2849,8.2812,-0.0614,FinalBaseMesh.obj
23868,2.2687,8.2733,0.0677,FinalBaseMesh.obj
23869,0.7678,8.4845,-0.8453,FinalBaseMesh.obj
23870,0.6859,8.393,-0.7545,FinalBaseMesh.obj
23871,0.7866,8.4052,-0.8517,FinalBaseMesh.obj
23872,0.8055,8.3254,-0.858,FinalBaseMesh.obj
23873,0.8996,8.4181,-0.9304,FinalBaseMesh.obj
23874,0.9189,8.3374,-0.9338,FinalBaseMesh.obj
23875,0.8803,8.4984,-0.9268,FinalBaseMesh.obj
23876,1.0022,8.514,-0.9881,FinalBaseMesh.obj
23877,1.0219,8.4325,-0.9889,FinalBaseMesh.obj
23878,1.1302,8.5316,-1.0287,FinalBaseMesh.obj
23879,1.1501,8.4488,-1.0269,FinalBaseMesh.obj
23880,1.2612,8.5516,-1.0484,FinalBaseMesh.obj
23881,1.2809,8.4673,-1.0443,FinalBaseMesh.obj
23882,1.1697,8.3657,-1.0249,FinalBaseMesh.obj
23883,1.3003,8.3829,-1.0401,FinalBaseMesh.obj
23884,1.4113,8.488,-1.0416,FinalBaseMesh.obj
23885,1.4304,8.4021,-1.0357,FinalBaseMesh.obj
23886,1.3193,8.2983,-1.0357,FinalBaseMesh.obj
23887,1.449,8.3162,-1.0298,FinalBaseMesh.obj
23888,1.338,8.2135,-1.0308,FinalBaseMesh.obj
23889,1.4672,8.2303,-1.0236,FinalBaseMesh.obj
23890,1.5754,8.3359,-1.0058,FinalBaseMesh.obj
23891,1.5931,8.2487,-0.9988,FinalBaseMesh.obj
23892,1.5573,8.4233,-1.0127,FinalBaseMesh.obj
23893,1.5387,8.5106,-1.0197,FinalBaseMesh.obj
23894,1.189,8.2824,-1.0225,FinalBaseMesh.obj
23895,1.0609,8.2684,-0.9895,FinalBaseMesh.obj
23896,1.0415,8.3507,-0.9895,FinalBaseMesh.obj
23897,0.9383,8.2561,-0.9366,FinalBaseMesh.obj
23898,1.0802,8.1855,-0.9886,FinalBaseMesh.obj
23899,1.208,8.1986,-1.0194,FinalBaseMesh.obj
23900,1.0994,8.1019,-0.9863,FinalBaseMesh.obj
23901,1.2268,8.1143,-1.0153,FinalBaseMesh.obj
23902,1.3562,8.1284,-1.0253,FinalBaseMesh.obj
23903,1.2411,8.6358,-1.0526,FinalBaseMesh.obj
23904,1.1102,8.6144,-1.0307,FinalBaseMesh.obj
23905,1.09,8.697,-1.0328,FinalBaseMesh.obj
23906,1.2208,8.7197,-1.0569,FinalBaseMesh.obj
23907,1.2003,8.8032,-1.0615,FinalBaseMesh.obj
23908,0.7044,8.3139,-0.7634,FinalBaseMesh.obj
23909,0.6174,8.3025,-0.6535,FinalBaseMesh.obj
23910,0.5993,8.381,-0.6421,FinalBaseMesh.obj
23911,0.723,8.2342,-0.7718,FinalBaseMesh.obj
23912,0.6357,8.2235,-0.6643,FinalBaseMesh.obj
23913,0.6544,8.1439,-0.6742,FinalBaseMesh.obj
23914,0.7419,8.1537,-0.7791,FinalBaseMesh.obj
23915,0.5625,8.2126,-0.5456,FinalBaseMesh.obj
23916,0.5445,8.2909,-0.5323,FinalBaseMesh.obj
23917,0.5039,8.2011,-0.4182,FinalBaseMesh.obj
23918,0.4863,8.2788,-0.4028,FinalBaseMesh.obj
23919,0.5809,8.1338,-0.5578,FinalBaseMesh.obj
23920,0.6736,8.0635,-0.6825,FinalBaseMesh.obj
23921,0.5999,8.0544,-0.5685,FinalBaseMesh.obj
23922,0.7612,8.0724,-0.7849,FinalBaseMesh.obj
23923,0.5219,8.1231,-0.4326,FinalBaseMesh.obj
23924,0.4955,8.034,-0.3159,FinalBaseMesh.obj
23925,0.4775,8.1117,-0.3011,FinalBaseMesh.obj
23926,0.5405,8.0447,-0.4455,FinalBaseMesh.obj
23927,0.46,8.189,-0.2849,FinalBaseMesh.obj
23928,0.4692,8.3564,-0.3869,FinalBaseMesh.obj
23929,0.4431,8.2662,-0.2675,FinalBaseMesh.obj
23930,0.4265,8.3434,-0.2494,FinalBaseMesh.obj
23931,0.4307,8.176,-0.1482,FinalBaseMesh.obj
23932,0.4144,8.2527,-0.1292,FinalBaseMesh.obj
23933,0.3985,8.3296,-0.1091,FinalBaseMesh.obj
23934,0.5269,8.3689,-0.5186,FinalBaseMesh.obj
23935,0.8245,8.2449,-0.8637,FinalBaseMesh.obj
23936,0.8437,8.1636,-0.8681,FinalBaseMesh.obj
23937,0.9576,8.174,-0.9381,FinalBaseMesh.obj
23938,0.8632,8.0814,-0.8708,FinalBaseMesh.obj
23939,0.781,7.9904,-0.7886,FinalBaseMesh.obj
23940,0.8831,7.9986,-0.8715,FinalBaseMesh.obj
23941,0.9034,7.9151,-0.8699,FinalBaseMesh.obj
23942,0.8014,7.9078,-0.7898,FinalBaseMesh.obj
23943,0.9967,8.0075,-0.9363,FinalBaseMesh.obj
23944,1.0165,7.9234,-0.9325,FinalBaseMesh.obj
23945,0.9771,8.0911,-0.9382,FinalBaseMesh.obj
23946,0.8836,8.2554,0.897,FinalBaseMesh.obj
23947,0.7775,8.1714,0.836,FinalBaseMesh.obj
23948,0.8967,8.176,0.8838,FinalBaseMesh.obj
23949,0.6726,8.1691,0.7749,FinalBaseMesh.obj
23950,0.6865,8.0932,0.7597,FinalBaseMesh.obj
23951,0.7915,8.0941,0.822,FinalBaseMesh.obj
23952,0.7022,8.0173,0.7441,FinalBaseMesh.obj
23953,0.8061,8.0167,0.8083,FinalBaseMesh.obj
23954,0.6167,8.0205,0.6653,FinalBaseMesh.obj
23955,0.6021,8.0956,0.6815,FinalBaseMesh.obj
23956,0.5495,8.0266,0.5735,FinalBaseMesh.obj
23957,0.512,7.9602,0.4536,FinalBaseMesh.obj
23958,0.5635,7.9513,0.5575,FinalBaseMesh.obj
23959,0.6311,7.9447,0.6501,FinalBaseMesh.obj
23960,0.5773,7.8752,0.5422,FinalBaseMesh.obj
23961,0.6452,7.8681,0.6354,FinalBaseMesh.obj
23962,0.5259,7.8844,0.4378,FinalBaseMesh.obj
23963,0.5401,7.8073,0.4225,FinalBaseMesh.obj
23964,0.5913,7.7979,0.5273,FinalBaseMesh.obj
23965,0.6055,7.7191,0.5124,FinalBaseMesh.obj
23966,0.5546,7.7289,0.4073,FinalBaseMesh.obj
23967,0.6592,7.7902,0.6209,FinalBaseMesh.obj
23968,0.6734,7.7108,0.6062,FinalBaseMesh.obj
23969,0.4892,7.8953,0.3234,FinalBaseMesh.obj
23970,0.504,7.8184,0.3077,FinalBaseMesh.obj
23971,0.4748,7.9711,0.3399,FinalBaseMesh.obj
23972,0.717,7.9406,0.7297,FinalBaseMesh.obj
23973,0.7312,7.8631,0.7158,FinalBaseMesh.obj
23974,0.8207,7.9389,0.795,FinalBaseMesh.obj
23975,0.8348,7.8604,0.7817,FinalBaseMesh.obj
23976,0.5882,8.1704,0.6984,FinalBaseMesh.obj
23977,0.9108,8.0973,0.8706,FinalBaseMesh.obj
23978,1.0273,8.1829,0.9181,FinalBaseMesh.obj
23979,1.0412,8.1026,0.9052,FinalBaseMesh.obj
23980,1.0551,8.0225,0.892,FinalBaseMesh.obj
23981,1.1928,8.0281,0.9116,FinalBaseMesh.obj
23982,1.0687,7.9421,0.8788,FinalBaseMesh.obj
23983,1.2052,7.9465,0.8978,FinalBaseMesh.obj
23984,1.3348,8.0353,0.9157,FinalBaseMesh.obj
23985,1.3453,7.9524,0.901,FinalBaseMesh.obj
23986,1.0818,7.8613,0.8656,FinalBaseMesh.obj
23987,1.2167,7.8644,0.884,FinalBaseMesh.obj
23988,0.9534,7.8599,0.8314,FinalBaseMesh.obj
23989,0.9395,7.9395,0.8444,FinalBaseMesh.obj
23990,0.9252,8.0186,0.8574,FinalBaseMesh.obj
23991,1.6605,8.5346,-0.9799,FinalBaseMesh.obj
23992,1.7748,8.559,-0.9236,FinalBaseMesh.obj
23993,1.6787,8.4458,-0.9723,FinalBaseMesh.obj
23994,1.7927,8.469,-0.9159,FinalBaseMesh.obj
23995,1.6964,8.357,-0.9648,FinalBaseMesh.obj
23996,1.8099,8.379,-0.9084,FinalBaseMesh.obj
23997,1.8267,8.2892,-0.901,FinalBaseMesh.obj
23998,1.7136,8.2685,-0.9574,FinalBaseMesh.obj
23999,1.7304,8.1803,-0.9502,FinalBaseMesh.obj
24000,1.8431,8.1997,-0.8938,FinalBaseMesh.obj
24001,1.9468,8.2191,-0.8239,FinalBaseMesh.obj
24002,1.9627,8.1289,-0.8173,FinalBaseMesh.obj
24003,1.8593,8.1106,-0.887,FinalBaseMesh.obj
24004,2.0402,8.2376,-0.7418,FinalBaseMesh.obj
24005,2.0556,8.1463,-0.7355,FinalBaseMesh.obj
24006,1.9308,8.3097,-0.8307,FinalBaseMesh.obj
24007,2.0246,8.3293,-0.7484,FinalBaseMesh.obj
24008,2.1225,8.2544,-0.6494,FinalBaseMesh.obj
24009,2.1371,8.1621,-0.6431,FinalBaseMesh.obj
24010,1.747,8.0923,-0.9432,FinalBaseMesh.obj
24011,1.7633,8.0044,-0.9365,FinalBaseMesh.obj
24012,1.6104,8.1616,-0.9917,FinalBaseMesh.obj
24013,1.6274,8.0746,-0.9847,FinalBaseMesh.obj
24014,1.5194,7.9715,-1.0033,FinalBaseMesh.obj
24015,1.5024,8.058,-1.0104,FinalBaseMesh.obj
24016,1.644,7.9874,-0.9777,FinalBaseMesh.obj
24017,1.485,8.1442,-1.0172,FinalBaseMesh.obj
24018,1.8642,8.171,0.7716,FinalBaseMesh.obj
24019,1.7494,8.0666,0.8272,FinalBaseMesh.obj
24020,1.8714,8.0817,0.7589,FinalBaseMesh.obj
24021,1.7429,8.1541,0.8428,FinalBaseMesh.obj
24022,1.6091,8.1401,0.8912,FinalBaseMesh.obj
24023,1.6164,8.0541,0.8749,FinalBaseMesh.obj
24024,1.4772,8.0439,0.9038,FinalBaseMesh.obj
24025,1.4855,7.9596,0.8881,FinalBaseMesh.obj
24026,1.6226,7.9685,0.8585,FinalBaseMesh.obj
24027,1.4927,7.8752,0.8725,FinalBaseMesh.obj
24028,1.6276,7.8829,0.8425,FinalBaseMesh.obj
24029,1.6313,7.7968,0.827,FinalBaseMesh.obj
24030,1.7579,7.8054,0.781,FinalBaseMesh.obj
24031,1.7566,7.8926,0.7959,FinalBaseMesh.obj
24032,1.8773,7.9048,0.7318,FinalBaseMesh.obj
24033,1.8775,7.8163,0.7189,FinalBaseMesh.obj
24034,1.8761,7.7275,0.7064,FinalBaseMesh.obj
24035,1.7581,7.7177,0.7666,FinalBaseMesh.obj
24036,1.7576,7.6292,0.7528,FinalBaseMesh.obj
24037,1.9851,7.7392,0.6307,FinalBaseMesh.obj
24038,1.987,7.8295,0.64,FinalBaseMesh.obj
24039,1.6355,7.6222,0.7973,FinalBaseMesh.obj
24040,1.6337,7.71,0.812,FinalBaseMesh.obj
24041,1.4989,7.7902,0.8573,FinalBaseMesh.obj
24042,1.5041,7.7043,0.8423,FinalBaseMesh.obj
24043,1.9865,7.9195,0.6495,FinalBaseMesh.obj
24044,1.9832,8.0094,0.6591,FinalBaseMesh.obj
24045,1.8754,7.9931,0.7452,FinalBaseMesh.obj
24046,2.0795,7.8442,0.5438,FinalBaseMesh.obj
24047,1.7538,7.9796,0.8113,FinalBaseMesh.obj
24048,1.3548,7.8691,0.8863,FinalBaseMesh.obj
24049,1.3635,7.7852,0.8717,FinalBaseMesh.obj
24050,1.2376,7.6978,0.8557,FinalBaseMesh.obj
24051,1.3714,7.7003,0.857,FinalBaseMesh.obj
24052,1.2276,7.7817,0.87,FinalBaseMesh.obj
24053,1.0942,7.7796,0.8521,FinalBaseMesh.obj
24054,1.1057,7.6968,0.838,FinalBaseMesh.obj
24055,1.1167,7.6126,0.8231,FinalBaseMesh.obj
24056,1.2468,7.6126,0.8407,FinalBaseMesh.obj
24057,0.9917,7.6142,0.7891,FinalBaseMesh.obj
24058,0.9794,7.6975,0.804,FinalBaseMesh.obj
24059,1.127,7.5266,0.8075,FinalBaseMesh.obj
24060,1.2551,7.5257,0.825,FinalBaseMesh.obj
24061,1.0036,7.529,0.7737,FinalBaseMesh.obj
24062,1.3783,7.6141,0.842,FinalBaseMesh.obj
24063,0.9665,7.7793,0.818,FinalBaseMesh.obj
24064,0.3696,8.3925,0.0536,FinalBaseMesh.obj
24065,0.4275,8.0724,0.1047,FinalBaseMesh.obj
24066,0.4309,8.0862,-0.0298,FinalBaseMesh.obj
24067,0.443,7.9967,0.0869,FinalBaseMesh.obj
24068,0.4473,8.0099,-0.0471,FinalBaseMesh.obj
24069,0.4642,7.933,-0.0628,FinalBaseMesh.obj
24070,0.459,7.9203,0.0705,FinalBaseMesh.obj
24071,0.4666,7.9075,0.2004,FinalBaseMesh.obj
24072,0.4515,7.9835,0.217,FinalBaseMesh.obj
24073,0.4822,7.8306,0.1847,FinalBaseMesh.obj
24074,0.5192,7.7402,0.2924,FinalBaseMesh.obj
24075,0.4983,7.7523,0.1696,FinalBaseMesh.obj
24076,0.4926,7.7646,0.0411,FinalBaseMesh.obj
24077,0.5102,7.6846,0.0279,FinalBaseMesh.obj
24078,0.5151,7.6724,0.1551,FinalBaseMesh.obj
24079,0.5349,7.6602,0.2773,FinalBaseMesh.obj
24080,0.5695,7.6487,0.3922,FinalBaseMesh.obj
24081,0.5853,7.5664,0.3769,FinalBaseMesh.obj
24082,0.6354,7.5558,0.482,FinalBaseMesh.obj
24083,0.6201,7.6384,0.4974,FinalBaseMesh.obj
24084,0.5515,7.5783,0.2624,FinalBaseMesh.obj
24085,0.5327,7.5907,0.1411,FinalBaseMesh.obj
24086,0.5695,7.4943,0.2474,FinalBaseMesh.obj
24087,0.5517,7.5069,0.1274,FinalBaseMesh.obj
24088,0.5288,7.6029,0.0155,FinalBaseMesh.obj
24089,0.5482,7.5193,0.0039,FinalBaseMesh.obj
24090,0.4755,7.843,0.0553,FinalBaseMesh.obj
24091,0.4817,7.8553,-0.077,FinalBaseMesh.obj
24092,0.4824,7.9449,-0.1967,FinalBaseMesh.obj
24093,0.4646,8.0224,-0.1822,FinalBaseMesh.obj
24094,0.4474,8.0994,-0.166,FinalBaseMesh.obj
24095,0.514,7.9558,-0.3288,FinalBaseMesh.obj
24096,0.5596,7.9656,-0.4565,FinalBaseMesh.obj
24097,0.6194,7.9743,-0.5773,FinalBaseMesh.obj
24098,0.6932,7.9825,-0.6889,FinalBaseMesh.obj
24099,2.2399,8.2785,-0.433,FinalBaseMesh.obj
24100,2.271,8.2837,-0.3127,FinalBaseMesh.obj
24101,2.2503,8.1838,-0.4267,FinalBaseMesh.obj
24102,2.2795,8.1885,-0.3071,FinalBaseMesh.obj
24103,2.2598,8.0893,-0.4197,FinalBaseMesh.obj
24104,2.2869,8.0932,-0.3007,FinalBaseMesh.obj
24105,2.2687,7.995,-0.4122,FinalBaseMesh.obj
24106,2.2933,7.9979,-0.2936,FinalBaseMesh.obj
24107,2.2268,7.9887,-0.5256,FinalBaseMesh.obj
24108,2.2152,8.0817,-0.533,FinalBaseMesh.obj
24109,2.1667,7.9786,-0.6311,FinalBaseMesh.obj
24110,2.1517,8.0702,-0.637,FinalBaseMesh.obj
24111,2.2035,8.1749,-0.5401,FinalBaseMesh.obj
24112,2.1913,8.2687,-0.5469,FinalBaseMesh.obj
24113,2.3023,7.9971,-0.1724,FinalBaseMesh.obj
24114,2.2982,8.0932,-0.1786,FinalBaseMesh.obj
24115,2.2927,8.1891,-0.184,FinalBaseMesh.obj
24116,2.2905,8.1857,-0.0583,FinalBaseMesh.obj
24117,2.2948,8.0899,-0.0543,FinalBaseMesh.obj
24118,2.2858,8.2847,-0.1885,FinalBaseMesh.obj
24119,2.2736,8.1783,0.0691,FinalBaseMesh.obj
24120,2.2776,8.083,0.0714,FinalBaseMesh.obj
24121,2.2976,7.9939,-0.0495,FinalBaseMesh.obj
24122,2.2802,7.9874,0.0745,FinalBaseMesh.obj
24123,0.8486,7.7809,0.7679,FinalBaseMesh.obj
24124,0.7451,7.7845,0.7019,FinalBaseMesh.obj
24125,0.7591,7.7045,0.6875,FinalBaseMesh.obj
24126,0.8623,7.7001,0.7537,FinalBaseMesh.obj
24127,0.7732,7.6228,0.6725,FinalBaseMesh.obj
24128,0.8757,7.6176,0.7389,FinalBaseMesh.obj
24129,0.7875,7.5391,0.6569,FinalBaseMesh.obj
24130,0.8889,7.5332,0.7236,FinalBaseMesh.obj
24131,0.9026,7.4465,0.7073,FinalBaseMesh.obj
24132,1.0156,7.4416,0.7578,FinalBaseMesh.obj
24133,0.9181,7.3574,0.69,FinalBaseMesh.obj
24134,1.0291,7.3519,0.7408,FinalBaseMesh.obj
24135,1.1373,7.4384,0.7913,FinalBaseMesh.obj
24136,1.2634,7.437,0.8087,FinalBaseMesh.obj
24137,1.391,7.4372,0.8102,FinalBaseMesh.obj
24138,1.3847,7.5264,0.8264,FinalBaseMesh.obj
24139,1.517,7.4394,0.7962,FinalBaseMesh.obj
24140,1.5128,7.529,0.812,FinalBaseMesh.obj
24141,1.1486,7.3481,0.7749,FinalBaseMesh.obj
24142,1.1615,7.2558,0.7572,FinalBaseMesh.obj
24143,1.0445,7.26,0.7225,FinalBaseMesh.obj
24144,0.9356,7.2661,0.6719,FinalBaseMesh.obj
24145,0.8597,7.1808,0.5873,FinalBaseMesh.obj
24146,0.8385,7.2739,0.6059,FinalBaseMesh.obj
24147,0.8194,7.3647,0.6238,FinalBaseMesh.obj
24148,0.7561,7.2834,0.5262,FinalBaseMesh.obj
24149,0.7359,7.3735,0.5435,FinalBaseMesh.obj
24150,0.8026,7.453,0.6407,FinalBaseMesh.obj
24151,0.7184,7.4612,0.56,FinalBaseMesh.obj
24152,0.778,7.1911,0.5085,FinalBaseMesh.obj
24153,0.6905,7.2944,0.4335,FinalBaseMesh.obj
24154,0.7026,7.5466,0.5758,FinalBaseMesh.obj
24155,0.6878,7.6297,0.5912,FinalBaseMesh.obj
24156,0.6519,7.4709,0.4663,FinalBaseMesh.obj
24157,0.6703,7.3838,0.45,FinalBaseMesh.obj
24158,0.6215,7.3954,0.3455,FinalBaseMesh.obj
24159,0.6024,7.482,0.3613,FinalBaseMesh.obj
24160,1.2453,8.0294,-1.01,FinalBaseMesh.obj
24161,1.3742,8.0428,-1.0191,FinalBaseMesh.obj
24162,1.2635,7.9441,-1.0036,FinalBaseMesh.obj
24163,1.3917,7.957,-1.0122,FinalBaseMesh.obj
24164,1.1185,8.0177,-0.9825,FinalBaseMesh.obj
24165,1.1375,7.9329,-0.9771,FinalBaseMesh.obj
24166,1.1565,7.848,-0.9702,FinalBaseMesh.obj
24167,1.2816,7.8586,-0.9962,FinalBaseMesh.obj
24168,1.0364,7.839,-0.9268,FinalBaseMesh.obj
24169,1.409,7.871,-1.0046,FinalBaseMesh.obj
24170,1.5361,7.8849,-0.996,FinalBaseMesh.obj
24171,0.986,7.579,-0.8446,FinalBaseMesh.obj
24172,0.589,7.408,0.2327,FinalBaseMesh.obj
24173,0.5718,7.421,0.1143,FinalBaseMesh.obj
24174,1.5086,7.6173,0.8273,FinalBaseMesh.obj
24175,0.8515,6.5239,0.1997,FinalBaseMesh.obj
24176,0.8796,6.4176,0.1851,FinalBaseMesh.obj
24177,0.9084,6.3073,0.1732,FinalBaseMesh.obj
24178,0.9399,6.1922,0.1615,FinalBaseMesh.obj
24179,0.9767,6.0761,0.1433,FinalBaseMesh.obj
24180,1.0154,5.9583,0.111,FinalBaseMesh.obj
24181,1.0461,5.94,0.1904,FinalBaseMesh.obj
24182,0.9976,5.9783,0.0304,FinalBaseMesh.obj
24183,1.0243,5.8717,-0.0122,FinalBaseMesh.obj
24184,1.0479,5.8465,0.0679,FinalBaseMesh.obj
24185,1.0389,5.766,-0.06,FinalBaseMesh.obj
24186,1.0685,5.7367,0.0218,FinalBaseMesh.obj
24187,1.1045,5.5948,0.0663,FinalBaseMesh.obj
24188,1.1089,5.7107,0.0999,FinalBaseMesh.obj
24189,1.0628,5.6239,-0.0189,FinalBaseMesh.obj
24190,1.05,5.5069,-0.055,FinalBaseMesh.obj
24191,1.0947,5.4758,0.0369,FinalBaseMesh.obj
24192,1.0464,5.3853,-0.0883,FinalBaseMesh.obj
24193,1.0914,5.3525,0.0077,FinalBaseMesh.obj
